Subject	Country_Name	Country_Id	Sample	Skill_trans	East	Coordinat	Education	Occu_Stat
19824	Sweden	13	1781	-1.64	0	1	2	50.478211
19825	Sweden	13	1781	-1.64	0	1	2	37.374735
19826	Sweden	13	1781	-1.64	0	1	2	41.397312
19827	Sweden	13	1781	-1.64	0	1	2	34.423781
19828	Sweden	13	1781	-1.64	0	1	2	18.059344
19829	Sweden	13	1781	-1.64	0	1	2	32.116932
19830	Sweden	13	1781	-1.64	0	1	2	87.488509
19831	Sweden	13	1781	-1.64	0	1	2	48.794354
19832	Sweden	13	1781	-1.64	0	1	2	51.187382
19833	Sweden	13	1781	-1.64	0	1	2	52.635001
19834	Sweden	13	1781	-1.64	0	1	2	1.562916
19835	Sweden	13	1781	-1.64	0	1	2	30.352297
19836	Sweden	13	1781	-1.64	0	1	2	62.549849
19837	Sweden	13	1781	-1.64	0	1	2	24.099476
19838	Sweden	13	1781	-1.64	0	1	2	9.638414
19839	Sweden	13	1781	-1.64	0	1	2	13.54663
19840	Sweden	13	1781	-1.64	0	1	2	42.082725
19841	Sweden	13	1781	-1.64	0	1	2	18.209366
19842	Sweden	13	1781	-1.64	0	1	2	51.455083
19843	Sweden	13	1781	-1.64	0	1	2	69.388642
19844	Sweden	13	1781	-1.64	0	1	2	30.3535
19845	Sweden	13	1781	-1.64	0	1	2	53.203731
19846	Sweden	13	1781	-1.64	0	1	2	53.538182
19847	Sweden	13	1781	-1.64	0	1	2	18.714996
19848	Sweden	13	1781	-1.64	0	1	2	40.631019
19849	Sweden	13	1781	-1.64	0	1	2	58.397969
19850	Sweden	13	1781	-1.64	0	1	2	47.031125
19851	Sweden	13	1781	-1.64	0	1	2	42.495138
19852	Sweden	13	1781	-1.64	0	1	2	23.851283
19853	Sweden	13	1781	-1.64	0	1	2	23.732841
19854	Sweden	13	1781	-1.64	0	1	2	23.636902
19855	Sweden	13	1781	-1.64	0	1	2	50.387212
19856	Sweden	13	1781	-1.64	0	1	2	35.902059
19857	Sweden	13	1781	-1.64	0	1	2	61.952885
19858	Sweden	13	1781	-1.64	0	1	2	61.964317
19859	Sweden	13	1781	-1.64	0	1	2	59.502725
19860	Sweden	13	1781	-1.64	0	1	2	28.425187
19861	Sweden	13	1781	-1.64	0	1	2	58.369381
19862	Sweden	13	1781	-1.64	0	1	2	46.165693
19863	Sweden	13	1781	-1.64	0	1	2	35.541588
19864	Sweden	13	1781	-1.64	0	1	2	2.829691
19865	Sweden	13	1781	-1.64	0	1	2	52.022799
19866	Sweden	13	1781	-1.64	0	1	2	12.233006
19867	Sweden	13	1781	-1.64	0	1	2	-8.132812
19868	Sweden	13	1781	-1.64	0	1	2	70.875207
19869	Sweden	13	1781	-1.64	0	1	2	29.849258
19870	Sweden	13	1781	-1.64	0	1	2	62.354756
19871	Sweden	13	1781	-1.64	0	1	2	43.29448
19872	Sweden	13	1781	-1.64	0	1	2	37.670944
19873	Sweden	13	1781	-1.64	0	1	2	8.367583
19874	Sweden	13	1781	-1.64	0	1	2	54.433205
19875	Sweden	13	1781	-1.64	0	1	2	99.594477
19876	Sweden	13	1781	-1.64	0	1	2	78.873679
19877	Sweden	13	1781	-1.64	0	1	2	31.56561
19878	Sweden	13	1781	-1.64	0	1	2	25.319688
19879	Sweden	13	1781	-1.64	0	1	2	54.919723
19880	Sweden	13	1781	-1.64	0	1	2	41.380232
19881	Sweden	13	1781	-1.64	0	1	2	48.444191
19882	Sweden	13	1781	-1.64	0	1	2	6.55475
19883	Sweden	13	1781	-1.64	0	1	2	42.39165
19884	Sweden	13	1781	-1.64	0	1	2	32.541518
19885	Sweden	13	1781	-1.64	0	1	2	58.61838
19886	Sweden	13	1781	-1.64	0	1	2	49.908635
19887	Sweden	13	1781	-1.64	0	1	2	37.813392
19888	Sweden	13	1781	-1.64	0	1	2	67.724694
19889	Sweden	13	1781	-1.64	0	1	2	78.511988
19890	Sweden	13	1781	-1.64	0	1	2	31.522004
19891	Sweden	13	1781	-1.64	0	1	2	20.890685
19892	Sweden	13	1781	-1.64	0	1	2	17.001131
19893	Sweden	13	1781	-1.64	0	1	2	56.040965
19894	Sweden	13	1781	-1.64	0	1	2	24.171624
19895	Sweden	13	1781	-1.64	0	1	2	20.730803
19896	Sweden	13	1781	-1.64	0	1	2	40.061157
19897	Sweden	13	1781	-1.64	0	1	2	44.452619
19898	Sweden	13	1781	-1.64	0	1	2	56.20321
19899	Sweden	13	1781	-1.64	0	1	2	20.816669
19900	Sweden	13	1781	-1.64	0	1	2	55.101788
19901	Sweden	13	1781	-1.64	0	1	2	34.020896
19902	Sweden	13	1781	-1.64	0	1	2	53.794857
19903	Sweden	13	1781	-1.64	0	1	2	10.394435
19904	Sweden	13	1781	-1.64	0	1	2	63.374071
19905	Sweden	13	1781	-1.64	0	1	2	20.914762
19906	Sweden	13	1781	-1.64	0	1	2	30.80194
19907	Sweden	13	1781	-1.64	0	1	2	30.034048
19908	Sweden	13	1781	-1.64	0	1	2	61.928806
19909	Sweden	13	1781	-1.64	0	1	2	40.169611
19910	Sweden	13	1781	-1.64	0	1	2	74.103563
19911	Sweden	13	1781	-1.64	0	1	2	44.264368
19912	Sweden	13	1781	-1.64	0	1	2	31.020082
19913	Sweden	13	1781	-1.64	0	1	2	29.318204
19914	Sweden	13	1781	-1.64	0	1	2	8.426584
19915	Sweden	13	1781	-1.64	0	1	2	54.171214
19916	Sweden	13	1781	-1.64	0	1	2	22.558161
19917	Sweden	13	1781	-1.64	0	1	2	68.630863
19918	Sweden	13	1781	-1.64	0	1	2	32.032227
19919	Sweden	13	1781	-1.64	0	1	2	45.68492
19920	Sweden	13	1781	-1.64	0	1	2	64.631321
19921	Sweden	13	1781	-1.64	0	1	2	33.731941
19922	Sweden	13	1781	-1.64	0	1	2	60.374075
19923	Sweden	13	1781	-1.64	0	1	2	34.297359
19924	Sweden	13	1781	-1.64	0	1	2	17.385172
19925	Sweden	13	1781	-1.64	0	1	2	30.607071
19926	Sweden	13	1781	-1.64	0	1	2	43.008646
19927	Sweden	13	1781	-1.64	0	1	2	-12.796651
19928	Sweden	13	1781	-1.64	0	1	2	55.380547
19929	Sweden	13	1781	-1.64	0	1	2	15.879952
19930	Sweden	13	1781	-1.64	0	1	2	30.575086
19931	Sweden	13	1781	-1.64	0	1	2	56.158115
19932	Sweden	13	1781	-1.64	0	1	2	36.327439
19933	Sweden	13	1781	-1.64	0	1	2	68.382443
19934	Sweden	13	1781	-1.64	0	1	2	62.678973
19935	Sweden	13	1781	-1.64	0	1	2	31.622312
19936	Sweden	13	1781	-1.64	0	1	2	47.653309
19937	Sweden	13	1781	-1.64	0	1	2	49.347839
19938	Sweden	13	1781	-1.64	0	1	2	-6.904563
19939	Sweden	13	1781	-1.64	0	1	2	40.894213
19940	Sweden	13	1781	-1.64	0	1	2	67.442346
19941	Sweden	13	1781	-1.64	0	1	2	13.658532
19942	Sweden	13	1781	-1.64	0	1	2	38.728479
19943	Sweden	13	1781	-1.64	0	1	2	16.23942
19944	Sweden	13	1781	-1.64	0	1	2	31.501218
19945	Sweden	13	1781	-1.64	0	1	2	50.752107
19946	Sweden	13	1781	-1.64	0	1	2	33.567436
19947	Sweden	13	1781	-1.64	0	1	2	22.142137
19948	Sweden	13	1781	-1.64	0	1	2	55.857305
19949	Sweden	13	1781	-1.64	0	1	2	42.70419
19950	Sweden	13	1781	-1.64	0	1	2	13.984696
19951	Sweden	13	1781	-1.64	0	1	2	27.52064
19952	Sweden	13	1781	-1.64	0	1	2	58.80728
19953	Sweden	13	1781	-1.64	0	1	2	39.013275
19954	Sweden	13	1781	-1.64	0	1	2	54.307745
19955	Sweden	13	1781	-1.64	0	1	2	49.561219
19956	Sweden	13	1781	-1.64	0	1	2	11.864107
19957	Sweden	13	1781	-1.64	0	1	2	79.181413
19958	Sweden	13	1781	-1.64	0	1	2	43.194689
19959	Sweden	13	1781	-1.64	0	1	2	24.494415
19960	Sweden	13	1781	-1.64	0	1	2	43.273596
19961	Sweden	13	1781	-1.64	0	1	2	24.436362
19962	Sweden	13	1781	-1.64	0	1	2	46.469935
19963	Sweden	13	1781	-1.64	0	1	2	39.105579
19964	Sweden	13	1781	-1.64	0	1	2	19.532216
19965	Sweden	13	1781	-1.64	0	1	2	1.804544
19966	Sweden	13	1781	-1.64	0	1	2	82.690926
19967	Sweden	13	1781	-1.64	0	1	2	42.804874
19968	Sweden	13	1781	-1.64	0	1	2	40.416482
19969	Sweden	13	1781	-1.64	0	1	2	42.468273
19970	Sweden	13	1781	-1.64	0	1	2	18.744552
19971	Sweden	13	1781	-1.64	0	1	2	29.714806
19972	Sweden	13	1781	-1.64	0	1	2	10.003246
19973	Sweden	13	1781	-1.64	0	1	2	79.906864
19974	Sweden	13	1781	-1.64	0	1	2	-35.331487
19975	Sweden	13	1781	-1.64	0	1	2	32.387151
19976	Sweden	13	1781	-1.64	0	1	2	39.575666
19977	Sweden	13	1781	-1.64	0	1	2	65.238392
19978	Sweden	13	1781	-1.64	0	1	2	28.282894
19979	Sweden	13	1781	-1.64	0	1	2	39.807642
19980	Sweden	13	1781	-1.64	0	1	2	53.757325
19981	Sweden	13	1781	-1.64	0	1	2	-10.375265
19982	Sweden	13	1781	-1.64	0	1	2	21.37456
19983	Sweden	13	1781	-1.64	0	1	2	23.881384
19984	Sweden	13	1781	-1.64	0	1	2	77.498235
19985	Sweden	13	1781	-1.64	0	1	2	51.055721
19986	Sweden	13	1781	-1.64	0	1	2	62.285332
19987	Sweden	13	1781	-1.64	0	1	2	86.471399
19988	Sweden	13	1781	-1.64	0	1	2	23.947389
19989	Sweden	13	1781	-1.64	0	1	2	73.924971
19990	Sweden	13	1781	-1.64	0	1	2	62.989707
19991	Sweden	13	1781	-1.64	0	1	2	50.32444
19992	Sweden	13	1781	-1.64	0	1	2	67.079313
19993	Sweden	13	1781	-1.64	0	1	2	23.904048
19994	Sweden	13	1781	-1.64	0	1	2	60.707825
19995	Sweden	13	1781	-1.64	0	1	2	31.133185
19996	Sweden	13	1781	-1.64	0	1	2	33.12086
19997	Sweden	13	1781	-1.64	0	1	2	48.627203
19998	Sweden	13	1781	-1.64	0	1	2	53.218814
19999	Sweden	13	1781	-1.64	0	1	2	37.32228
20000	Sweden	13	1781	-1.64	0	1	2	35.937409
20001	Sweden	13	1781	-1.64	0	1	2	57.09153
20002	Sweden	13	1781	-1.64	0	1	2	-9.922015
20003	Sweden	13	1781	-1.64	0	1	2	-6.905034
20004	Sweden	13	1781	-1.64	0	1	2	65.453984
20005	Sweden	13	1781	-1.64	0	1	2	-8.15931
20006	Sweden	13	1781	-1.64	0	1	2	14.507979
20007	Sweden	13	1781	-1.64	0	1	2	48.138754
20008	Sweden	13	1781	-1.64	0	1	2	68.923003
20009	Sweden	13	1781	-1.64	0	1	2	20.056994
20010	Sweden	13	1781	-1.64	0	1	2	59.866217
20011	Sweden	13	1781	-1.64	0	1	2	10.15017
20012	Sweden	13	1781	-1.64	0	1	2	52.971424
20013	Sweden	13	1781	-1.64	0	1	2	13.037091
20014	Sweden	13	1781	-1.64	0	1	2	32.008403
20015	Sweden	13	1781	-1.64	0	1	2	30.327865
20016	Sweden	13	1781	-1.64	0	1	2	52.048189
20017	Sweden	13	1781	-1.64	0	1	2	43.004758
20018	Sweden	13	1781	-1.64	0	1	2	14.272169
20019	Sweden	13	1781	-1.64	0	1	2	24.560627
20020	Sweden	13	1781	-1.64	0	1	2	46.923815
20021	Sweden	13	1781	-1.64	0	1	2	33.402525
20022	Sweden	13	1781	-1.64	0	1	2	25.421176
20023	Sweden	13	1781	-1.64	0	1	2	15.930859
20024	Sweden	13	1781	-1.64	0	1	2	49.480393
20025	Sweden	13	1781	-1.64	0	1	2	24.384978
20026	Sweden	13	1781	-1.64	0	1	2	56.567732
20027	Sweden	13	1781	-1.64	0	1	2	26.851659
20028	Sweden	13	1781	-1.64	0	1	2	75.480205
20029	Sweden	13	1781	-1.64	0	1	2	-7.635776
20030	Sweden	13	1781	-1.64	0	1	2	42.226107
20031	Sweden	13	1781	-1.64	0	1	2	13.954814
20032	Sweden	13	1781	-1.64	0	1	2	79.320198
20033	Sweden	13	1781	-1.64	0	1	2	19.208446
20034	Sweden	13	1781	-1.64	0	1	2	46.471445
20035	Sweden	13	1781	-1.64	0	1	2	76.737409
20036	Sweden	13	1781	-1.64	0	1	2	41.396289
20037	Sweden	13	1781	-1.64	0	1	2	47.805205
20038	Sweden	13	1781	-1.64	0	1	2	41.591889
20039	Sweden	13	1781	-1.64	0	1	2	70.387169
20040	Sweden	13	1781	-1.64	0	1	2	34.798754
20041	Sweden	13	1781	-1.64	0	1	2	62.983171
20042	Sweden	13	1781	-1.64	0	1	2	13.013391
20043	Sweden	13	1781	-1.64	0	1	2	14.653183
20044	Sweden	13	1781	-1.64	0	1	2	-2.088195
20045	Sweden	13	1781	-1.64	0	1	2	0.014038
20046	Sweden	13	1781	-1.64	0	1	2	33.958849
20047	Sweden	13	1781	-1.64	0	1	2	28.795434
20048	Sweden	13	1781	-1.64	0	1	2	41.008251
20049	Sweden	13	1781	-1.64	0	1	2	-9.951529
20050	Sweden	13	1781	-1.64	0	1	2	41.010936
20051	Sweden	13	1781	-1.64	0	1	2	47.491514
20052	Sweden	13	1781	-1.64	0	1	2	58.489791
20053	Sweden	13	1781	-1.64	0	1	2	18.478075
20054	Sweden	13	1781	-1.64	0	1	2	22.20061
20055	Sweden	13	1781	-1.64	0	1	2	30.882562
20056	Sweden	13	1781	-1.64	0	1	2	49.824652
20057	Sweden	13	1781	-1.64	0	1	2	76.590238
20058	Sweden	13	1781	-1.64	0	1	2	23.831788
20059	Sweden	13	1781	-1.64	0	1	2	50.516334
20060	Sweden	13	1781	-1.64	0	1	2	67.749184
20061	Sweden	13	1781	-1.64	0	1	2	9.959712
20062	Sweden	13	1781	-1.64	0	1	2	14.564855
20063	Sweden	13	1781	-1.64	0	1	2	76.203162
20064	Sweden	13	1781	-1.64	0	1	2	108.389026
20065	Sweden	13	1781	-1.64	0	1	2	16.230264
20066	Sweden	13	1781	-1.64	0	1	2	10.705384
20067	Sweden	13	1781	-1.64	0	1	2	55.326547
20068	Sweden	13	1781	-1.64	0	1	2	88.306796
20069	Sweden	13	1781	-1.64	0	1	2	27.070951
20070	Sweden	13	1781	-1.64	0	1	2	75.632577
20071	Sweden	13	1781	-1.64	0	1	2	32.988162
20072	Sweden	13	1781	-1.64	0	1	2	18.488086
20073	Sweden	13	1781	-1.64	0	1	2	14.228835
20074	Sweden	13	1781	-1.64	0	1	2	55.204711
20075	Sweden	13	1781	-1.64	0	1	2	82.833305
20076	Sweden	13	1781	-1.64	0	1	2	28.677308
20077	Sweden	13	1781	-1.64	0	1	2	43.215651
20078	Sweden	13	1781	-1.64	0	1	2	52.968041
20079	Sweden	13	1781	-1.64	0	1	2	57.323088
20080	Sweden	13	1781	-1.64	0	1	2	63.078771
20081	Sweden	13	1781	-1.64	0	1	2	42.741756
20082	Sweden	13	1781	-1.64	0	1	2	53.02753
20083	Sweden	13	1781	-1.64	0	1	2	42.658673
20084	Sweden	13	1781	-1.64	0	1	2	24.240261
20085	Sweden	13	1781	-1.64	0	1	2	51.957873
20086	Sweden	13	1781	-1.64	0	1	2	30.331462
20087	Sweden	13	1781	-1.64	0	1	2	54.043982
20088	Sweden	13	1781	-1.64	0	1	2	48.615841
20089	Sweden	13	1781	-1.64	0	1	2	83.172556
20090	Sweden	13	1781	-1.64	0	1	2	-14.161056
20091	Sweden	13	1781	-1.64	0	1	2	35.197954
20092	Sweden	13	1781	-1.64	0	1	2	59.579598
20093	Sweden	13	1781	-1.64	0	1	2	22.568197
20094	Sweden	13	1781	-1.64	0	1	2	23.828161
20095	Sweden	13	1781	-1.64	0	1	2	11.790029
20096	Sweden	13	1781	-1.64	0	1	2	48.899595
20097	Sweden	13	1781	-1.64	0	1	2	43.577846
20098	Sweden	13	1781	-1.64	0	1	2	30.782647
20099	Sweden	13	1781	-1.64	0	1	2	64.962419
20100	Sweden	13	1781	-1.64	0	1	2	44.996685
20101	Sweden	13	1781	-1.64	0	1	2	34.734293
20102	Sweden	13	1781	-1.64	0	1	2	30.610524
20103	Sweden	13	1781	-1.64	0	1	2	38.215073
20104	Sweden	13	1781	-1.64	0	1	2	28.086081
20105	Sweden	13	1781	-1.64	0	1	2	21.500681
20106	Sweden	13	1781	-1.64	0	1	2	50.909031
20107	Sweden	13	1781	-1.64	0	1	2	14.803751
20108	Sweden	13	1781	-1.64	0	1	2	73.606717
20109	Sweden	13	1781	-1.64	0	1	2	23.528264
20110	Sweden	13	1781	-1.64	0	1	2	24.755994
20111	Sweden	13	1781	-1.64	0	1	2	38.423959
20112	Sweden	13	1781	-1.64	0	1	2	53.651065
20113	Sweden	13	1781	-1.64	0	1	2	40.964243
20114	Sweden	13	1781	-1.64	0	1	2	47.709926
20115	Sweden	13	1781	-1.64	0	1	2	60.810927
20116	Sweden	13	1781	-1.64	0	1	2	41.951109
20117	Sweden	13	1781	-1.64	0	1	2	40.987664
20118	Sweden	13	1781	-1.64	0	1	2	42.117557
20119	Sweden	13	1781	-1.64	0	1	2	44.294101
20120	Sweden	13	1781	-1.64	0	1	2	21.558485
20121	Sweden	13	1781	-1.64	0	1	2	37.920389
20122	Sweden	13	1781	-1.64	0	1	2	58.141085
20123	Sweden	13	1781	-1.64	0	1	2	55.575792
20124	Sweden	13	1781	-1.64	0	1	2	44.960254
20125	Sweden	13	1781	-1.64	0	1	2	37.114855
20126	Sweden	13	1781	-1.64	0	1	2	49.790218
20127	Sweden	13	1781	-1.64	0	1	2	8.89095
20128	Sweden	13	1781	-1.64	0	1	2	49.342689
20129	Sweden	13	1781	-1.64	0	1	2	41.358636
20130	Sweden	13	1781	-1.64	0	1	2	36.352456
20131	Sweden	13	1781	-1.64	0	1	2	56.898675
20132	Sweden	13	1781	-1.64	0	1	2	59.982388
20133	Sweden	13	1781	-1.64	0	1	2	29.398807
20134	Sweden	13	1781	-1.64	0	1	2	22.074372
20135	Sweden	13	1781	-1.64	0	1	2	43.522724
20136	Sweden	13	1781	-1.64	0	1	2	32.405109
20137	Sweden	13	1781	-1.64	0	1	2	31.194581
20138	Sweden	13	1781	-1.64	0	1	2	40.279755
20139	Sweden	13	1781	-1.64	0	1	2	59.318513
20140	Sweden	13	1781	-1.64	0	1	2	68.057395
20141	Sweden	13	1781	-1.64	0	1	2	82.418072
20142	Sweden	13	1781	-1.64	0	1	2	26.475178
20143	Sweden	13	1781	-1.64	0	1	2	17.277067
20144	Sweden	13	1781	-1.64	0	1	2	52.042788
20145	Sweden	13	1781	-1.64	0	1	2	55.266814
20146	Sweden	13	1781	-1.64	0	1	2	19.831899
20147	Sweden	13	1781	-1.64	0	1	2	7.059246
20148	Sweden	13	1781	-1.64	0	1	2	47.402966
20149	Sweden	13	1781	-1.64	0	1	2	58.006688
20150	Sweden	13	1781	-1.64	0	1	2	22.984135
20151	Sweden	13	1781	-1.64	0	1	2	42.299353
20152	Sweden	13	1781	-1.64	0	1	2	70.67841
20153	Sweden	13	1781	-1.64	0	1	2	52.606962
20154	Sweden	13	1781	-1.64	0	1	2	45.924605
20155	Sweden	13	1781	-1.64	0	1	2	66.306525
20156	Sweden	13	1781	-1.64	0	1	2	53.865845
20157	Sweden	13	1781	-1.64	0	1	2	55.33273
20158	Sweden	13	1781	-1.64	0	1	2	31.604409
20159	Sweden	13	1781	-1.64	0	1	2	21.996197
20160	Sweden	13	1781	-1.64	0	1	2	62.924938
20161	Sweden	13	1781	-1.64	0	1	2	38.916152
20162	Sweden	13	1781	-1.64	0	1	2	6.696462
20163	Sweden	13	1781	-1.64	0	1	2	49.070038
20164	Sweden	13	1781	-1.64	0	1	2	42.302949
20165	Sweden	13	1781	-1.64	0	1	2	70.463499
20166	Sweden	13	1781	-1.64	0	1	2	76.147969
20167	Sweden	13	1781	-1.64	0	1	2	4.544674
20168	Sweden	13	1781	-1.64	0	1	2	69.44882
20169	Sweden	13	1781	-1.64	0	1	2	49.200547
20170	Sweden	13	1781	-1.64	0	1	2	82.003388
20171	Sweden	13	1781	-1.64	0	1	2	17.900283
20172	Sweden	13	1781	-1.64	0	1	2	47.723327
20173	Sweden	13	1781	-1.64	0	1	2	51.764578
20174	Sweden	13	1781	-1.64	0	1	2	56.991241
20175	Sweden	13	1781	-1.64	0	1	2	41.981419
20176	Sweden	13	1781	-1.64	0	1	2	69.396412
20177	Sweden	13	1781	-1.64	0	1	2	58.458491
20178	Sweden	13	1781	-1.64	0	1	2	49.292164
20179	Sweden	13	1781	-1.64	0	1	2	23.848958
20180	Sweden	13	1781	-1.64	0	1	2	32.078644
20181	Sweden	13	1781	-1.64	0	1	2	75.799806
20182	Sweden	13	1781	-1.64	0	1	2	11.31089
20183	Sweden	13	1781	-1.64	0	1	2	51.130737
20184	Sweden	13	1781	-1.64	0	1	2	71.910242
20185	Sweden	13	1781	-1.64	0	1	2	19.814629
20186	Sweden	13	1781	-1.64	0	1	2	33.154785
20187	Sweden	13	1781	-1.64	0	1	2	60.301354
20188	Sweden	13	1781	-1.64	0	1	2	36.15717
20189	Sweden	13	1781	-1.64	0	1	2	30.49439
20190	Sweden	13	1781	-1.64	0	1	2	47.606171
20191	Sweden	13	1781	-1.64	0	1	2	-2.115638
20192	Sweden	13	1781	-1.64	0	1	2	56.224824
20193	Sweden	13	1781	-1.64	0	1	2	46.184816
20194	Sweden	13	1781	-1.64	0	1	2	21.39009
20195	Sweden	13	1781	-1.64	0	1	2	50.71842
20196	Sweden	13	1781	-1.64	0	1	2	6.080964
20197	Sweden	13	1781	-1.64	0	1	2	-9.424366
20198	Sweden	13	1781	-1.64	0	1	2	78.916093
20199	Sweden	13	1781	-1.64	0	1	2	33.009256
20200	Sweden	13	1781	-1.64	0	1	2	12.368291
20201	Sweden	13	1781	-1.64	0	1	2	53.616762
20202	Sweden	13	1781	-1.64	0	1	2	25.771763
20203	Sweden	13	1781	-1.64	0	1	2	11.288044
20204	Sweden	13	1781	-1.64	0	1	2	16.297029
20205	Sweden	13	1781	-1.64	0	1	2	41.603349
20206	Sweden	13	1781	-1.64	0	1	2	35.319576
20207	Sweden	13	1781	-1.64	0	1	2	62.766832
20208	Sweden	13	1781	-1.64	0	1	2	47.186934
20209	Sweden	13	1781	-1.64	0	1	2	28.340583
20210	Sweden	13	1781	-1.64	0	1	2	-8.403459
20211	Sweden	13	1781	-1.64	0	1	2	31.314145
20212	Sweden	13	1781	-1.64	0	1	2	58.730515
20213	Sweden	13	1781	-1.64	0	1	2	19.886118
20214	Sweden	13	1781	-1.64	0	1	2	58.859492
20215	Sweden	13	1781	-1.64	0	1	2	76.919746
20216	Sweden	13	1781	-1.64	0	1	2	25.497038
20217	Sweden	13	1781	-1.64	0	1	2	63.674226
20218	Sweden	13	1781	-1.64	0	1	2	36.21524
20219	Sweden	13	1781	-1.64	0	1	2	29.883211
20220	Sweden	13	1781	-1.64	0	1	2	41.748636
20221	Sweden	13	1781	-1.64	0	1	2	49.14197
20222	Sweden	13	1781	-1.64	0	1	2	10.652023
20223	Sweden	13	1781	-1.64	0	1	2	90.081696
20224	Sweden	13	1781	-1.64	0	1	2	58.268892
20225	Sweden	13	1781	-1.64	0	1	2	46.882234
20226	Sweden	13	1781	-1.64	0	1	2	56.773607
20227	Sweden	13	1781	-1.64	0	1	2	9.593489
20228	Sweden	13	1781	-1.64	0	1	2	56.190788
20229	Sweden	13	1781	-1.64	0	1	2	48.472813
20230	Sweden	13	1781	-1.64	0	1	2	24.831868
20231	Sweden	13	1781	-1.64	0	1	2	39.230608
20232	Sweden	13	1781	-1.64	0	1	2	39.056993
20233	Sweden	13	1781	-1.64	0	1	2	16.764392
20234	Sweden	13	1781	-1.64	0	1	2	43.424987
20235	Sweden	13	1781	-1.64	0	1	2	32.137077
20236	Sweden	13	1781	-1.64	0	1	2	34.642745
20237	Sweden	13	1781	-1.64	0	1	2	71.153628
20238	Sweden	13	1781	-1.64	0	1	2	60.388512
20239	Sweden	13	1781	-1.64	0	1	2	33.385104
20240	Sweden	13	1781	-1.64	0	1	2	46.223481
20241	Sweden	13	1781	-1.64	0	1	2	49.271702
20242	Sweden	13	1781	-1.64	0	1	2	47.73978
20243	Sweden	13	1781	-1.64	0	1	2	22.20819
20244	Sweden	13	1781	-1.64	0	1	2	43.779961
20245	Sweden	13	1781	-1.64	0	1	2	41.086239
20246	Sweden	13	1781	-1.64	0	1	2	53.441221
20247	Sweden	13	1781	-1.64	0	1	2	42.901487
20248	Sweden	13	1781	-1.64	0	1	2	29.777284
20249	Sweden	13	1781	-1.64	0	1	2	74.336483
20250	Sweden	13	1781	-1.64	0	1	2	20.87334
20251	Sweden	13	1781	-1.64	0	1	2	39.809685
20252	Sweden	13	1781	-1.64	0	1	2	38.474301
20253	Sweden	13	1781	-1.64	0	1	2	28.807124
20254	Sweden	13	1781	-1.64	0	1	2	81.882703
20255	Sweden	13	1781	-1.64	0	1	2	56.347666
20256	Sweden	13	1781	-1.64	0	1	2	3.360915
20257	Sweden	13	1781	-1.64	0	1	2	39.692555
20258	Sweden	13	1781	-1.64	0	1	2	38.511129
20259	Sweden	13	1781	-1.64	0	1	2	43.371452
20260	Sweden	13	1781	-1.64	0	1	2	31.696283
20261	Sweden	13	1781	-1.64	0	1	2	33.706344
20262	Sweden	13	1781	-1.64	0	1	2	24.900541
20263	Sweden	13	1781	-1.64	0	1	2	65.93655
20264	Sweden	13	1781	-1.64	0	1	2	42.78226
20265	Sweden	13	1781	-1.64	0	1	2	28.36405
20266	Sweden	13	1781	-1.64	0	1	2	24.128916
20267	Sweden	13	1781	-1.64	0	1	2	30.46689
20268	Sweden	13	1781	-1.64	0	1	2	80.171179
20269	Sweden	13	1781	-1.64	0	1	2	48.549263
20270	Sweden	13	1781	-1.64	0	1	2	29.090531
20271	Sweden	13	1781	-1.64	0	1	2	22.484442
20272	Sweden	13	1781	-1.64	0	1	2	-11.928027
20273	Sweden	13	1781	-1.64	0	1	2	48.620685
20274	Sweden	13	1781	-1.64	0	1	2	17.895638
20275	Sweden	13	1781	-1.64	0	1	2	35.214979
20276	Sweden	13	1781	-1.64	0	1	2	31.873849
20277	Sweden	13	1781	-1.64	0	1	2	18.252738
20278	Sweden	13	1781	-1.64	0	1	2	70.151787
20279	Sweden	13	1781	-1.64	0	1	2	28.217037
20280	Sweden	13	1781	-1.64	0	1	2	2.356027
20281	Sweden	13	1781	-1.64	0	1	2	31.760005
20282	Sweden	13	1781	-1.64	0	1	2	39.529725
20283	Sweden	13	1781	-1.64	0	1	2	36.339819
20284	Sweden	13	1781	-1.64	0	1	2	20.948292
20285	Sweden	13	1781	-1.64	0	1	2	41.621735
20286	Sweden	13	1781	-1.64	0	1	2	26.453119
20287	Sweden	13	1781	-1.64	0	1	2	35.013923
20288	Sweden	13	1781	-1.64	0	1	2	28.210308
20289	Sweden	13	1781	-1.64	0	1	2	42.207952
20290	Sweden	13	1781	-1.64	0	1	2	45.648512
20291	Sweden	13	1781	-1.64	0	1	2	40.891506
20292	Sweden	13	1781	-1.64	0	1	2	69.917195
20293	Sweden	13	1781	-1.64	0	1	2	26.231991
20294	Sweden	13	1781	-1.64	0	1	2	21.399612
20295	Sweden	13	1781	-1.64	0	1	2	28.834972
20296	Sweden	13	1781	-1.64	0	1	2	31.784111
20297	Sweden	13	1781	-1.64	0	1	2	77.218311
20298	Sweden	13	1781	-1.64	0	1	2	14.629225
20299	Sweden	13	1781	-1.64	0	1	2	15.227278
20300	Sweden	13	1781	-1.64	0	1	2	73.689
20301	Sweden	13	1781	-1.64	0	1	2	40.542122
20302	Sweden	13	1781	-1.64	0	1	2	-9.65116
20303	Sweden	13	1781	-1.64	0	1	2	63.293041
